active_cells,active_edges,average_path_length,longest_path,average_branching_factor,average_merge_factor
6,7,1.5,3,1.5,1.5
8,9,2.375,4,1.75,1.1666666666666667
9,11,1.2222222222222223,2,2.0,2.0
8,9,2.25,4,1.4,1.1666666666666667
10,12,2.3,4,2.0,1.0
14,38,2.857142857142857,5,3.4,2.8333333333333335
8,8,2.125,3,2.0,1.0
9,10,3.2222222222222223,5,2.0,1.0
8,10,3.25,5,1.8,1.2857142857142858
8,9,2.75,4,2.0,1.1428571428571428
8,10,2.75,4,2.6666666666666665,1.1428571428571428
8,10,2.75,5,1.8,1.2857142857142858
8,10,2.75,5,1.8,1.2857142857142858
14,37,2.5714285714285716,5,3.4,3.090909090909091
10,13,1.5,3,2.0,1.0
13,30,2.6153846153846154,5,2.5454545454545454,2.5454545454545454
8,9,2.875,5,1.5,1.0
8,11,2.75,5,1.6666666666666667,1.4285714285714286
8,13,2.875,5,1.6666666666666667,1.4285714285714286
6,6,1.5,3,1.0,1.0
7,8,1.8571428571428572,3,2.0,1.0
9,10,2.888888888888889,5,1.6,1.1428571428571428
8,9,2.875,5,1.6,1.1428571428571428
9,15,1.7777777777777777,3,2.75,2.2
8,10,2.75,5,1.8,1.2857142857142858
8,9,2.5,4,2.0,1.1428571428571428
14,41,2.9285714285714284,5,3.0,3.0
9,10,3.2222222222222223,5,2.0,1.0
8,9,2.75,4,2.6666666666666665,1.1428571428571428
8,9,2.5,4,2.0,1.1428571428571428
6,7,1.5,3,1.0,1.0
9,10,3.2222222222222223,5,2.0,1.0
8,8,2.625,4,2.3333333333333335,1.0
6,7,1.5,3,1.5,1.5
7,9,1.8571428571428572,3,2.5,1.25
9,10,3.2222222222222223,5,2.0,1.0
8,8,2.5,4,2.3333333333333335,1.0
6,7,1.5,3,1.0,1.0
9,11,3.2222222222222223,5,1.8,1.125
8,10,2.875,5,1.6,1.1428571428571428
9,10,1.7777777777777777,3,2.5,1.0
9,11,3.2222222222222223,5,1.8,1.125
6,7,2.0,4,1.0,1.0
8,12,2.375,4,1.5,1.5
8,11,1.875,3,2.0,1.0
7,8,1.8571428571428572,3,2.5,1.25
9,9,2.888888888888889,5,1.75,1.0
9,11,1.7777777777777777,3,3.0,1.2
8,9,2.875,5,1.6,1.1428571428571428
7,7,1.7142857142857142,3,2.0,1.0
8,10,2.75,5,1.8,1.2857142857142858
6,6,1.3333333333333333,2,2.0,1.0
8,11,2.75,5,2.0,1.1428571428571428
9,10,2.3333333333333335,4,2.0,1.1428571428571428
14,32,2.9285714285714284,5,3.0,2.5
7,7,1.8571428571428572,3,2.0,1.0
9,11,3.2222222222222223,5,1.8,1.125
7,9,2.4285714285714284,4,1.6,1.3333333333333333
8,9,2.875,5,1.75,1.0
7,10,2.7142857142857144,5,1.75,1.1666666666666667
7,8,1.4285714285714286,2,3.0,1.0
7,8,1.4285714285714286,2,3.0,1.0
9,9,3.2222222222222223,5,2.0,1.0
8,14,3.125,5,1.6666666666666667,1.4285714285714286
8,10,2.875,5,1.6,1.1428571428571428
7,8,1.8571428571428572,3,2.5,1.25
7,8,1.8571428571428572,3,2.0,1.0
6,6,1.3333333333333333,2,2.0,1.0
8,9,2.375,4,1.75,1.1666666666666667
7,9,1.4285714285714286,2,3.0,1.0
9,10,3.2222222222222223,5,2.0,1.0
8,9,2.75,5,1.6,1.1428571428571428
8,9,2.5,4,2.0,1.1428571428571428
9,9,3.2222222222222223,5,2.0,1.0
8,13,2.5,4,1.8,1.2857142857142858
8,8,2.625,4,2.3333333333333335,1.0
7,7,2.142857142857143,4,1.6666666666666667,1.0
14,37,2.7857142857142856,5,3.1,3.1
6,7,1.5,3,1.0,1.0
9,9,3.2222222222222223,5,2.0,1.0
9,10,1.7777777777777777,3,2.5,1.0
8,10,2.875,5,1.6,1.1428571428571428
7,7,1.4285714285714286,2,3.0,1.0
8,11,2.75,5,2.0,1.1428571428571428
9,9,3.2222222222222223,5,2.0,1.0
12,22,2.3333333333333335,4,2.7142857142857144,1.9
8,10,2.75,5,1.8,1.2857142857142858
7,8,1.8571428571428572,3,2.0,1.0
8,10,2.75,5,1.8,1.2857142857142858
10,17,1.8,3,3.25,2.1666666666666665
8,10,2.875,5,1.6,1.1428571428571428
6,7,1.5,3,1.0,1.0
8,10,2.25,4,1.75,1.1666666666666667
9,10,2.3333333333333335,4,2.0,1.1428571428571428
8,8,2.625,4,2.3333333333333335,1.0
7,8,1.8571428571428572,3,2.5,1.25
7,8,1.4285714285714286,2,3.0,1.0
8,8,3.125,5,1.75,1.0
8,10,2.75,5,1.8,1.2857142857142858
8,8,2.625,4,2.3333333333333335,1.0
9,11,1.4444444444444444,3,1.3333333333333333,1.3333333333333333
8,11,2.75,5,1.8,1.2857142857142858
9,9,3.2222222222222223,5,2.0,1.0
8,8,2.625,4,2.3333333333333335,1.0
9,9,3.2222222222222223,5,2.0,1.0
10,17,3.4,6,2.3333333333333335,1.5555555555555556
8,8,2.625,4,2.3333333333333335,1.0
6,7,1.5,3,1.0,1.0
6,7,1.5,3,1.0,1.0
8,9,2.625,4,2.3333333333333335,1.0
7,9,1.4285714285714286,2,3.0,1.0
9,9,3.2222222222222223,5,2.0,1.0
8,9,2.875,5,1.6,1.1428571428571428
9,11,1.5555555555555556,3,2.5,1.25
9,10,3.2222222222222223,5,1.8,1.125
8,9,2.75,4,2.6666666666666665,1.1428571428571428
8,10,2.5,4,2.0,1.1428571428571428
8,9,2.25,4,1.75,1.1666666666666667
11,26,2.3636363636363638,5,2.2222222222222223,2.857142857142857
10,13,1.5,3,2.0,1.0
9,11,1.5555555555555556,3,2.0,1.0
14,23,1.6428571428571428,3,2.8333333333333335,2.125
14,25,1.7857142857142858,4,2.8333333333333335,2.125
15,32,3.0,6,2.9,2.230769230769231
13,29,2.6153846153846154,5,2.7777777777777777,2.272727272727273
13,20,2.0,3,3.4,1.7
13,27,2.076923076923077,4,2.75,2.4444444444444446
13,27,2.4615384615384617,5,2.4,2.1818181818181817
14,26,2.5,4,3.4285714285714284,2.0
15,43,3.066666666666667,5,3.0833333333333335,2.8461538461538463
9,13,2.6666666666666665,4,2.0,1.25
13,28,2.6923076923076925,5,2.888888888888889,2.3636363636363638
7,8,2.2857142857142856,4,1.5,1.2
8,12,2.25,4,1.6,1.3333333333333333
9,10,3.2222222222222223,5,1.8,1.125
6,8,2.5,4,1.3333333333333333,1.0
8,10,1.875,3,1.75,1.4
8,9,2.875,5,1.75,1.0
9,17,3.111111111111111,5,2.1666666666666665,1.625
8,11,2.75,5,1.8,1.2857142857142858
9,11,3.2222222222222223,5,1.8,1.125
13,27,2.3076923076923075,4,2.6666666666666665,2.1818181818181817
8,9,2.5,4,2.0,1.1428571428571428
8,8,2.625,4,2.3333333333333335,1.0
7,8,1.8571428571428572,3,2.5,1.25
8,11,1.875,3,2.5,1.25
8,9,2.625,4,2.3333333333333335,1.0
9,10,2.888888888888889,5,1.6,1.1428571428571428
8,10,2.75,5,1.8,1.2857142857142858
8,10,2.875,5,1.6,1.1428571428571428
6,7,1.5,3,1.5,1.5
8,10,2.75,5,1.8,1.2857142857142858
10,12,2.3,4,1.8,1.125
15,36,2.8,5,3.3,2.5384615384615383
7,11,2.857142857142857,5,1.8,1.5
8,9,2.625,4,2.3333333333333335,1.0
7,8,1.8571428571428572,3,2.5,1.25
9,11,3.2222222222222223,5,1.8,1.125
8,11,2.5,4,2.0,1.4285714285714286
8,9,2.875,5,1.75,1.0
6,7,1.5,3,1.5,1.5
7,8,1.4285714285714286,2,3.0,1.0
7,9,1.4285714285714286,3,1.0,1.0
9,9,2.888888888888889,5,1.75,1.0
8,15,2.75,5,1.6666666666666667,1.6666666666666667
8,8,2.625,4,2.3333333333333335,1.0
7,9,1.8571428571428572,3,2.5,1.25
9,10,2.888888888888889,5,1.6,1.1428571428571428
8,11,2.5,4,2.0,1.4285714285714286
8,8,2.5,4,2.3333333333333335,1.0
7,8,1.8571428571428572,3,2.0,1.0
7,8,1.8571428571428572,3,2.5,1.25
8,10,2.75,5,1.8,1.2857142857142858
7,9,1.4285714285714286,3,1.0,1.0
7,8,1.1428571428571428,2,1.0,1.0
8,10,2.25,4,1.75,1.1666666666666667
9,11,3.2222222222222223,5,1.8,1.125
8,9,2.875,5,1.6,1.1428571428571428
6,6,1.3333333333333333,2,2.0,1.0
9,10,3.2222222222222223,5,2.0,1.0
9,10,2.4444444444444446,4,2.25,1.125
8,8,2.125,3,2.0,1.0
7,9,1.8571428571428572,3,1.6666666666666667,1.0
6,6,1.3333333333333333,2,2.0,1.0
9,9,3.2222222222222223,5,2.0,1.0
7,8,2.7142857142857144,4,1.5,1.0
7,12,2.857142857142857,5,1.8,1.5
8,8,2.125,3,2.0,1.0
7,9,1.8571428571428572,3,1.6666666666666667,1.0
9,11,1.7777777777777777,3,2.5,1.0
7,9,1.8571428571428572,3,2.5,1.25
7,8,1.8571428571428572,3,2.0,1.0
6,8,1.5,3,1.0,1.0
9,9,3.2222222222222223,5,2.0,1.0
8,16,3.25,5,2.0,1.7142857142857142
8,8,2.625,4,2.3333333333333335,1.0
7,9,1.8571428571428572,3,2.5,1.25
9,10,3.2222222222222223,5,2.0,1.0
9,10,1.7777777777777777,3,2.5,1.0
8,11,2.875,5,1.5,1.2857142857142858
8,10,2.75,5,1.8,1.2857142857142858
6,7,1.5,3,1.0,1.0
6,8,1.5,3,1.0,1.0
11,26,2.8181818181818183,6,2.3333333333333335,2.625
9,11,1.5555555555555556,3,2.0,1.0
9,11,1.5555555555555556,3,2.0,1.0
15,28,1.7333333333333334,4,2.5714285714285716,2.25
13,18,1.6923076923076923,3,3.0,1.5
13,28,2.076923076923077,4,2.625,2.3333333333333335
13,23,2.3846153846153846,4,2.857142857142857,1.8181818181818181
14,28,2.5714285714285716,4,3.5714285714285716,2.0833333333333335
14,24,2.357142857142857,4,3.6666666666666665,1.8333333333333333
15,45,3.066666666666667,5,3.1666666666666665,2.923076923076923
9,12,2.6666666666666665,4,2.0,1.25
12,18,2.5,4,2.6666666666666665,1.6
8,8,2.125,3,2.0,1.0
7,9,1.8571428571428572,3,1.6666666666666667,1.0
7,8,1.8571428571428572,3,2.5,1.25
9,12,1.5555555555555556,3,2.0,1.0
7,8,1.4285714285714286,2,3.0,1.0
8,9,2.5,4,2.0,1.1428571428571428
7,8,1.8571428571428572,3,2.5,1.25
9,10,1.2222222222222223,2,2.0,1.0
8,11,2.25,4,1.6,1.3333333333333333
9,9,3.2222222222222223,5,2.0,1.0
7,8,2.7142857142857144,4,1.5,1.0
7,9,2.2857142857142856,4,2.0,1.2
8,8,2.125,3,2.0,1.0
7,9,1.8571428571428572,3,1.6666666666666667,1.0
9,9,3.2222222222222223,5,2.0,1.0
8,15,3.25,5,2.0,1.7142857142857142
8,8,2.625,4,2.3333333333333335,1.0
7,8,1.8571428571428572,3,2.5,1.25
6,7,1.5,3,1.0,1.0
7,8,1.8571428571428572,3,2.0,1.0
9,9,3.2222222222222223,5,2.0,1.0
8,12,2.875,4,2.25,1.2857142857142858
8,9,2.375,4,1.75,1.1666666666666667
7,9,1.8571428571428572,3,2.5,1.25
9,9,3.2222222222222223,5,2.0,1.0
7,9,2.4285714285714284,4,1.4,1.1666666666666667
8,8,2.375,4,2.0,1.0
9,16,3.111111111111111,5,2.0,1.5
8,10,2.75,5,1.8,1.2857142857142858
9,9,3.2222222222222223,5,2.0,1.0
6,8,2.5,4,1.3333333333333333,1.0
8,9,2.375,4,1.75,1.1666666666666667
9,10,3.2222222222222223,5,2.0,1.0
8,12,2.25,4,1.5,1.5
8,10,2.75,5,1.8,1.2857142857142858
8,9,2.625,4,2.3333333333333335,1.0
6,7,1.5,3,1.5,1.5
9,10,3.2222222222222223,5,2.0,1.0
8,8,2.625,4,2.3333333333333335,1.0
6,7,1.5,3,1.0,1.0
9,10,3.2222222222222223,5,1.8,1.125
13,32,2.769230769230769,5,2.8,2.5454545454545454
12,33,2.3333333333333335,5,2.7777777777777777,3.125
10,13,1.5,3,2.0,1.0
9,11,1.3333333333333333,2,3.0,1.0
15,37,3.2666666666666666,6,3.5555555555555554,2.4615384615384617
14,26,1.7857142857142858,4,2.8333333333333335,2.125
15,32,3.0,5,3.857142857142857,2.076923076923077
13,25,2.230769230769231,4,3.5,2.3333333333333335
8,10,3.25,5,1.8,1.2857142857142858
8,12,3.125,5,2.2,1.5714285714285714
8,9,2.875,5,1.75,1.0
8,12,2.375,4,1.5,1.5
7,9,1.7142857142857142,3,2.0,1.0
8,9,1.375,2,3.0,1.0
13,34,2.6923076923076925,6,2.8181818181818183,3.1
10,12,1.5,3,2.0,1.0
9,11,1.5555555555555556,3,2.0,1.0
14,22,1.5714285714285714,3,2.8,2.0
13,21,1.6153846153846154,3,2.75,1.5714285714285714
14,37,2.9285714285714284,5,2.8181818181818183,2.5833333333333335
12,23,1.8333333333333333,3,2.2857142857142856,2.0
12,21,2.0,3,4.0,1.7777777777777777
12,23,2.4166666666666665,5,3.0,2.1
13,24,2.6153846153846154,5,2.75,2.0
15,26,2.6,5,3.0,1.8461538461538463
13,24,2.230769230769231,4,2.75,2.0
15,43,3.066666666666667,5,3.0833333333333335,2.8461538461538463
9,12,2.6666666666666665,4,2.0,1.25
12,24,2.3333333333333335,4,2.4444444444444446,2.2
8,10,2.75,4,2.6666666666666665,1.1428571428571428
8,8,2.25,4,2.0,1.0
7,8,1.8571428571428572,3,2.0,1.0
8,12,2.25,4,1.5,1.5
8,8,3.125,5,1.75,1.0
8,10,2.5,4,2.0,1.1428571428571428
8,9,2.625,4,1.75,1.1666666666666667
8,10,1.75,3,1.6666666666666667,1.0
9,9,3.2222222222222223,5,2.0,1.0
8,10,2.75,5,1.8,1.2857142857142858
8,10,2.75,5,1.8,1.2857142857142858
8,8,2.625,4,2.3333333333333335,1.0
7,8,1.8571428571428572,3,2.5,1.25
9,10,3.2222222222222223,5,2.0,1.0
8,10,2.75,5,1.8,1.2857142857142858
8,9,2.5,4,2.3333333333333335,1.0
9,11,3.2222222222222223,5,1.8,1.125
9,11,1.7777777777777777,3,2.5,1.0
8,8,2.625,4,2.3333333333333335,1.0
8,12,2.25,4,1.6666666666666667,1.0
8,10,2.5,4,1.6,1.1428571428571428
11,24,2.3636363636363638,5,2.2222222222222223,2.5
9,11,1.5555555555555556,3,2.0,1.0
9,10,1.5555555555555556,3,2.0,1.0
14,26,2.0714285714285716,4,3.3333333333333335,2.0
14,30,2.857142857142857,5,3.4285714285714284,2.0
14,39,3.0714285714285716,6,3.0,2.75
13,29,2.4615384615384617,5,2.6666666666666665,2.1818181818181817
14,31,2.857142857142857,5,3.375,2.25
13,25,2.3846153846153846,5,2.3333333333333335,1.9090909090909092
14,32,2.7857142857142856,5,2.8,2.3333333333333335
13,25,2.769230769230769,5,3.6666666666666665,2.0
13,27,2.230769230769231,4,2.5,2.272727272727273
14,42,3.0,5,3.1818181818181817,2.9166666666666665
9,12,2.6666666666666665,4,2.0,1.25
13,29,2.6923076923076925,5,3.0,2.4545454545454546
8,10,2.75,5,1.8,1.2857142857142858
7,8,1.4285714285714286,2,3.0,1.0
7,9,1.2857142857142858,2,2.0,1.0
9,9,3.2222222222222223,5,2.0,1.0
8,8,2.625,4,2.3333333333333335,1.0
8,9,2.5,4,2.0,1.1428571428571428
8,9,2.25,4,1.75,1.1666666666666667
14,36,2.7857142857142856,5,3.3333333333333335,3.0
7,8,1.4285714285714286,2,3.0,1.0
9,9,3.2222222222222223,5,2.0,1.0
8,9,2.875,5,1.6,1.1428571428571428
9,12,1.5555555555555556,3,2.5,1.25
9,9,3.2222222222222223,5,2.0,1.0
6,8,2.0,4,1.0,1.0
8,13,2.875,5,1.6666666666666667,1.4285714285714286
8,11,1.875,3,2.0,1.0
7,9,1.8571428571428572,3,2.5,1.25
9,11,3.2222222222222223,5,1.8,1.125
8,8,2.625,4,2.3333333333333335,1.0
9,9,3.2222222222222223,5,2.0,1.0
8,10,2.5,4,2.0,1.1428571428571428
8,8,2.125,3,2.0,1.0
7,9,1.8571428571428572,3,1.6666666666666667,1.0
7,8,1.8571428571428572,3,2.5,1.25
9,13,1.5555555555555556,3,2.5,1.25
9,10,3.2222222222222223,5,2.0,1.0
8,10,2.875,5,1.6,1.1428571428571428
7,8,1.8571428571428572,3,2.5,1.25
8,10,2.75,5,1.8,1.2857142857142858
11,27,2.8181818181818183,6,2.3333333333333335,2.625
10,12,1.5,3,2.0,1.0
9,11,1.5555555555555556,3,2.0,1.0
14,23,1.6428571428571428,3,2.8333333333333335,2.125
14,26,1.7857142857142858,4,2.8333333333333335,2.125
14,38,2.7142857142857144,5,3.4444444444444446,2.8181818181818183
13,24,2.076923076923077,4,2.111111111111111,1.9
13,23,2.3076923076923075,4,3.8,1.9
13,27,2.769230769230769,6,2.875,2.090909090909091
13,27,2.6153846153846154,5,2.7777777777777777,2.272727272727273
14,35,2.857142857142857,5,3.0,2.5
14,30,2.7857142857142856,5,2.8,2.3333333333333335
15,44,3.066666666666667,5,3.0833333333333335,2.8461538461538463
9,13,2.6666666666666665,4,2.0,1.25
15,30,3.066666666666667,5,3.8333333333333335,1.7692307692307692
7,8,2.2857142857142856,4,1.5,1.2
7,9,1.8571428571428572,3,2.5,1.25
8,14,2.75,5,1.8333333333333333,1.5714285714285714
9,10,3.2222222222222223,5,1.8,1.125
10,19,2.5,4,2.4285714285714284,2.125
8,10,2.5,4,2.0,1.1428571428571428
9,10,3.2222222222222223,5,1.8,1.125
13,26,2.6153846153846154,5,2.6666666666666665,2.1818181818181817
8,8,2.625,4,2.3333333333333335,1.0
8,9,2.5,4,2.0,1.1428571428571428
7,8,1.8571428571428572,3,2.5,1.25
7,9,1.8571428571428572,3,2.5,1.25
9,9,3.2222222222222223,5,2.0,1.0
14,32,2.7857142857142856,5,3.111111111111111,2.3333333333333335
7,8,2.857142857142857,4,1.75,1.1666666666666667
8,9,2.375,4,1.75,1.1666666666666667
6,7,1.5,3,1.5,1.5
9,13,1.5555555555555556,3,2.5,1.25
8,10,2.75,5,1.8,1.2857142857142858
8,11,2.25,4,1.6,1.3333333333333333
9,10,3.2222222222222223,5,1.8,1.125
14,39,2.857142857142857,5,3.5,2.9166666666666665
9,10,3.2222222222222223,5,1.8,1.125
8,8,2.625,4,2.3333333333333335,1.0
8,9,2.25,4,1.75,1.1666666666666667
9,10,3.2222222222222223,5,1.8,1.125
7,9,2.7142857142857144,4,1.75,1.1666666666666667
8,10,1.875,3,1.6666666666666667,1.0
8,9,3.125,5,1.6,1.1428571428571428
9,10,1.7777777777777777,3,2.0,1.2
8,9,2.375,4,1.75,1.1666666666666667
7,9,1.8571428571428572,3,2.5,1.25
7,8,1.8571428571428572,3,2.5,1.25
8,13,2.75,5,1.6666666666666667,1.4285714285714286
9,11,2.6666666666666665,4,2.25,1.125
12,22,2.3333333333333335,4,2.2222222222222223,2.0
8,11,2.875,5,1.8,1.2857142857142858
6,8,1.8333333333333333,3,2.0,1.3333333333333333
8,10,2.75,5,1.8,1.2857142857142858
9,11,3.2222222222222223,5,1.8,1.125
15,38,3.3333333333333335,6,3.5,2.6923076923076925
8,11,2.875,5,1.5,1.2857142857142858
8,8,2.625,4,2.3333333333333335,1.0
8,9,2.5,4,2.0,1.1428571428571428
7,8,1.8571428571428572,3,2.5,1.25
7,8,1.8571428571428572,3,2.0,1.0
8,11,2.75,5,2.0,1.1428571428571428
9,9,2.888888888888889,5,1.75,1.0
8,9,2.75,5,1.6,1.1428571428571428
8,9,2.875,5,1.6,1.1428571428571428
6,7,1.5,3,1.5,1.5
8,10,2.75,5,1.8,1.2857142857142858
9,9,2.888888888888889,5,1.75,1.0
9,12,1.5555555555555556,3,2.0,1.5
7,10,2.142857142857143,4,1.5,1.2
8,10,2.75,5,1.8,1.2857142857142858
8,8,2.625,4,2.3333333333333335,1.0
6,8,1.5,3,1.0,1.0
8,9,2.5,4,2.0,1.1428571428571428
7,9,1.8571428571428572,3,2.5,1.25
9,11,1.2222222222222223,2,2.0,1.0
8,10,2.25,4,1.75,1.1666666666666667
9,10,3.2222222222222223,5,2.0,1.0
7,9,2.7142857142857144,4,1.75,1.1666666666666667
8,8,2.125,3,2.0,1.0
6,6,1.3333333333333333,2,2.0,1.0
9,10,3.2222222222222223,5,2.0,1.0
8,9,2.75,5,1.6,1.1428571428571428
8,9,2.875,5,1.6,1.1428571428571428
6,7,1.6666666666666667,3,1.5,1.0
8,10,2.75,5,1.8,1.2857142857142858
9,11,3.2222222222222223,5,1.8,1.125
8,16,3.25,5,2.0,1.7142857142857142
8,10,2.875,5,1.6,1.1428571428571428
8,9,2.25,4,1.75,1.1666666666666667
8,9,2.25,4,1.75,1.1666666666666667
8,10,2.75,5,1.8,1.2857142857142858
7,9,1.8571428571428572,3,2.5,1.25
7,8,1.2857142857142858,2,2.0,1.0
8,8,2.625,4,2.3333333333333335,1.0
10,16,1.8,3,4.0,2.0
7,9,1.4285714285714286,2,3.0,1.0
8,10,2.75,5,1.8,1.2857142857142858
11,28,2.909090909090909,5,2.6666666666666665,2.6666666666666665
9,12,2.6666666666666665,4,2.0,1.25
14,29,2.7857142857142856,5,2.7,2.25
8,10,2.75,5,1.8,1.2857142857142858
7,9,1.4285714285714286,2,3.0,1.0
8,9,2.5,4,2.0,1.1428571428571428
9,9,1.2222222222222223,2,2.0,1.0
8,10,2.75,5,1.8,1.2857142857142858
9,9,3.2222222222222223,5,2.0,1.0
9,10,2.4444444444444446,4,2.25,1.125
8,9,2.125,3,2.0,1.0
7,9,1.8571428571428572,3,1.6666666666666667,1.0
9,9,3.2222222222222223,5,2.0,1.0
8,9,2.75,5,1.6,1.1428571428571428
8,10,2.75,5,1.8,1.2857142857142858
8,9,2.625,4,2.3333333333333335,1.0
7,8,1.8571428571428572,3,2.5,1.25
9,9,3.2222222222222223,5,2.0,1.0
7,8,2.7142857142857144,4,1.5,1.0
8,8,2.125,3,2.0,1.0
9,10,3.2222222222222223,5,2.0,1.0
8,10,2.75,5,1.8,1.2857142857142858
8,8,2.625,4,2.3333333333333335,1.0
9,12,1.6666666666666667,3,1.6666666666666667,1.25
8,10,2.5,4,1.6,1.1428571428571428
9,9,3.2222222222222223,5,2.0,1.0
8,8,2.625,4,2.3333333333333335,1.0
9,9,3.2222222222222223,5,2.0,1.0
9,10,1.6666666666666667,3,2.5,1.0
8,11,2.875,5,1.5,1.2857142857142858
9,9,1.4444444444444444,2,4.0,1.0
9,9,1.4444444444444444,2,4.0,1.0
8,10,2.75,5,1.8,1.2857142857142858
7,8,1.8571428571428572,3,2.0,1.0
9,9,3.2222222222222223,5,2.0,1.0
8,9,2.875,5,1.6,1.1428571428571428
9,10,1.5555555555555556,3,2.5,1.25
9,9,3.2222222222222223,5,2.0,1.0
8,9,2.75,5,1.6,1.1428571428571428
8,10,2.75,5,1.8,1.2857142857142858
11,27,2.8181818181818183,6,2.3333333333333335,2.625
10,12,1.5,3,2.0,1.0
9,11,1.5555555555555556,3,2.0,1.0
14,23,1.6428571428571428,3,2.8333333333333335,2.125
14,26,1.7857142857142858,4,2.8333333333333335,2.125
14,41,2.7857142857142856,5,3.7777777777777777,3.090909090909091
13,22,1.8461538461538463,3,2.4285714285714284,1.8888888888888888
13,25,2.3076923076923075,4,3.8,1.9
13,28,2.769230769230769,6,3.0,2.1818181818181817
13,27,2.6153846153846154,5,2.7777777777777777,2.272727272727273
14,37,2.857142857142857,5,2.6666666666666665,2.6666666666666665
14,30,2.7857142857142856,5,2.8,2.3333333333333335
15,45,3.4,6,3.1666666666666665,2.923076923076923
9,12,2.6666666666666665,4,2.0,1.25
13,31,2.769230769230769,5,2.8,2.5454545454545454
7,10,2.857142857142857,5,1.6,1.3333333333333333
8,10,2.5,4,2.0,1.1428571428571428
8,12,2.75,5,1.8,1.2857142857142858
9,10,3.2222222222222223,5,1.8,1.125
7,8,2.7142857142857144,4,1.75,1.1666666666666667
6,7,1.5,3,1.5,1.5
8,13,2.375,4,1.5,1.5
8,11,2.75,5,1.8,1.2857142857142858
11,28,2.727272727272727,5,2.625,2.625
9,10,3.2222222222222223,5,2.0,1.0
7,10,2.857142857142857,5,1.8,1.5
8,10,2.75,5,1.8,1.2857142857142858
9,11,3.2222222222222223,5,1.8,1.125
8,10,2.75,5,1.6,1.1428571428571428
7,8,2.857142857142857,4,1.75,1.1666666666666667
8,9,2.625,4,2.3333333333333335,1.0
7,8,1.8571428571428572,3,2.5,1.25
7,9,2.0,4,1.6666666666666667,1.25
8,10,2.75,5,1.8,1.2857142857142858
9,11,3.2222222222222223,5,1.8,1.125
8,8,2.625,4,2.3333333333333335,1.0
7,9,2.0,4,2.0,1.5
8,8,2.625,4,2.3333333333333335,1.0
8,11,2.5,4,2.0,1.1428571428571428
14,39,2.857142857142857,5,3.6,3.272727272727273
10,12,1.7,3,2.5,1.0
15,37,2.8,5,3.1818181818181817,2.6923076923076925
8,10,2.75,5,1.8,1.2857142857142858
7,8,1.4285714285714286,2,3.0,1.0
7,9,1.4285714285714286,2,3.0,1.0
9,10,2.888888888888889,5,1.75,1.0
8,10,2.75,5,1.8,1.2857142857142858
8,10,2.75,5,1.8,1.2857142857142858
8,11,2.75,5,2.0,1.1428571428571428
9,11,3.2222222222222223,5,1.8,1.125
6,10,3.1666666666666665,5,1.25,1.0
7,11,3.0,5,1.8,1.5
8,10,2.75,5,1.8,1.2857142857142858
8,10,2.75,5,1.8,1.2857142857142858
7,8,1.8571428571428572,3,2.0,1.0
9,11,3.2222222222222223,5,1.8,1.125
13,29,2.6153846153846154,5,2.7777777777777777,2.272727272727273
8,8,2.625,4,2.3333333333333335,1.0
7,8,1.8571428571428572,3,2.0,1.0
8,11,2.75,5,1.8,1.2857142857142858
8,11,2.25,4,1.6,1.3333333333333333
9,10,3.2222222222222223,5,1.8,1.125
8,8,2.625,4,2.3333333333333335,1.0
7,8,1.8571428571428572,3,2.5,1.25
7,8,1.4285714285714286,2,3.0,1.0
9,9,3.2222222222222223,5,2.0,1.0
7,8,2.7142857142857144,4,1.5,1.0
8,10,2.75,5,1.8,1.2857142857142858
7,9,1.4285714285714286,2,3.0,1.0
7,9,1.4285714285714286,2,3.0,1.0
9,10,3.2222222222222223,5,2.0,1.0
8,9,2.75,5,1.6,1.1428571428571428
8,10,2.75,5,1.8,1.2857142857142858
9,9,3.2222222222222223,5,2.0,1.0
7,8,2.7142857142857144,4,1.5,1.0
6,8,2.1666666666666665,4,1.3333333333333333,1.0
8,13,2.875,5,1.6666666666666667,1.4285714285714286
7,9,1.4285714285714286,2,3.0,1.0
9,10,2.4444444444444446,4,2.25,1.125
9,11,3.2222222222222223,5,1.8,1.125
7,8,2.7142857142857144,4,1.5,1.0
8,8,2.125,3,2.0,1.0
8,8,2.125,3,2.0,1.0
8,10,2.25,4,1.75,1.1666666666666667
9,11,2.6666666666666665,4,2.25,1.125
14,31,2.7142857142857144,5,2.6363636363636362,2.4166666666666665
8,9,2.625,4,2.3333333333333335,1.0
6,7,1.5,3,1.0,1.0
7,8,1.8571428571428572,3,2.0,1.0
9,10,3.2222222222222223,5,1.8,1.125
7,8,2.7142857142857144,4,1.5,1.0
7,11,2.7142857142857144,4,2.0,1.3333333333333333
8,8,2.125,3,2.0,1.0
7,9,1.8571428571428572,3,1.6666666666666667,1.0
9,9,3.2222222222222223,5,2.0,1.0
11,21,2.6363636363636362,4,2.7142857142857144,2.111111111111111
8,10,2.75,5,1.8,1.2857142857142858
7,9,1.8571428571428572,3,2.5,1.25
8,11,2.75,5,1.8,1.2857142857142858
7,9,1.4285714285714286,2,3.0,1.0
7,8,1.4285714285714286,2,3.0,1.0
9,9,3.2222222222222223,5,2.0,1.0
8,8,2.625,4,2.3333333333333335,1.0
9,9,3.2222222222222223,5,2.0,1.0
