active_cells,active_edges,average_path_length,longest_path,average_branching_factor,average_merge_factor
20,33,2.05,4,3.4,1.7
22,77,2.6818181818181817,5,3.9375,3.3157894736842106
27,106,3.5925925925925926,7,5.5,4.304347826086956
16,30,2.375,5,3.3333333333333335,2.0
26,88,3.8461538461538463,7,5.25,3.8181818181818183
21,65,3.0,5,3.8666666666666667,3.2222222222222223
20,55,2.65,5,3.4,3.1875
21,46,3.4285714285714284,6,4.0,2.3157894736842106
20,37,3.4,5,3.625,1.7058823529411764
28,92,3.4642857142857144,6,7.25,3.625
21,39,2.761904761904762,5,4.4,1.4666666666666666
24,70,2.7916666666666665,5,3.8823529411764706,3.3
20,35,4.05,6,5.0,1.6666666666666667
26,96,3.423076923076923,6,6.538461538461538,3.6956521739130435
25,82,2.92,5,4.588235294117647,3.7142857142857144
24,82,2.75,5,4.6875,3.75
23,80,2.782608695652174,5,4.625,3.8947368421052633
19,29,3.9473684210526314,6,4.5,1.588235294117647
28,102,3.892857142857143,7,5.764705882352941,4.083333333333333
25,91,3.08,6,4.882352941176471,3.9523809523809526
19,29,3.9473684210526314,6,4.5,1.588235294117647
26,127,3.8461538461538463,8,5.368421052631579,4.636363636363637
26,81,3.230769230769231,5,5.133333333333334,3.5
24,76,3.2083333333333335,7,4.055555555555555,3.4761904761904763
16,38,2.5,5,2.6153846153846154,2.8333333333333335
20,30,4.05,6,4.666666666666667,1.5555555555555556
23,76,2.608695652173913,5,4.866666666666666,3.65
28,93,3.25,6,5.866666666666666,3.6666666666666665
19,29,3.9473684210526314,6,4.5,1.588235294117647
21,51,2.1904761904761907,4,4.222222222222222,2.533333333333333
25,82,2.92,5,4.875,3.7142857142857144
19,29,3.9473684210526314,6,4.5,1.588235294117647
24,90,3.5,7,4.526315789473684,4.3
25,103,3.52,7,5.588235294117647,4.523809523809524
25,98,3.52,7,5.055555555555555,4.333333333333333
23,69,2.782608695652174,5,3.466666666666667,2.736842105263158
20,31,4.05,6,4.833333333333333,1.6111111111111112
15,20,1.6,3,2.6666666666666665,1.3333333333333333
24,57,2.5416666666666665,6,4.125,2.0625
25,78,2.64,5,4.625,3.5238095238095237
22,61,2.772727272727273,5,4.071428571428571,3.1666666666666665
20,66,2.7,5,4.076923076923077,3.3125
25,65,3.76,6,4.333333333333333,2.3636363636363638
19,36,3.0,5,3.875,1.8235294117647058
20,64,3.75,7,4.6923076923076925,3.588235294117647
29,98,3.1724137931034484,5,5.470588235294118,3.72
22,74,3.272727272727273,5,4.4,3.473684210526316
19,53,2.473684210526316,5,3.2666666666666666,3.2666666666666666
28,94,4.0,7,5.133333333333334,3.2083333333333335
20,30,4.05,6,4.666666666666667,1.5555555555555556
26,113,3.730769230769231,7,5.888888888888889,4.818181818181818
26,88,3.3076923076923075,5,5.6,3.8181818181818183
25,88,3.04,6,4.3125,3.2857142857142856
22,55,3.5,7,3.3076923076923075,2.263157894736842
20,30,4.05,6,4.666666666666667,1.5555555555555556
23,61,4.260869565217392,8,3.7142857142857144,2.4761904761904763
29,101,3.310344827586207,6,6.466666666666667,3.88
19,29,3.9473684210526314,6,4.5,1.588235294117647
22,59,4.136363636363637,8,4.25,2.55
29,114,3.8275862068965516,7,6.111111111111111,4.4
26,90,2.8461538461538463,5,4.125,3.142857142857143
23,83,3.0,6,4.375,3.6842105263157894
20,30,4.05,6,4.666666666666667,1.5555555555555556
22,60,2.772727272727273,6,3.6923076923076925,2.526315789473684
26,80,2.9615384615384617,5,5.357142857142857,3.409090909090909
21,65,2.619047619047619,5,4.133333333333334,3.4444444444444446
21,69,2.761904761904762,5,4.4,3.6666666666666665
22,62,2.727272727272727,5,3.8666666666666667,3.2222222222222223
22,75,3.409090909090909,6,4.357142857142857,3.388888888888889
19,29,3.9473684210526314,6,4.5,1.588235294117647
27,94,3.4074074074074074,5,6.0,3.9130434782608696
22,75,2.8636363636363638,5,4.733333333333333,3.736842105263158
19,29,3.9473684210526314,6,4.5,1.588235294117647
27,92,3.4074074074074074,5,5.866666666666666,3.8260869565217392
20,33,1.95,4,2.8,1.4
19,29,3.9473684210526314,6,4.5,1.588235294117647
18,39,2.7777777777777777,5,3.75,2.5
24,75,3.25,5,4.733333333333333,3.55
21,62,2.619047619047619,5,4.416666666666667,3.1176470588235294
21,59,3.4761904761904763,6,4.230769230769231,3.0555555555555554
24,56,3.4166666666666665,6,3.9166666666666665,2.35
17,20,1.2941176470588236,2,4.0,1.6
21,25,1.2857142857142858,2,4.5,1.5
19,50,2.9473684210526314,5,4.5,3.0
19,60,4.052631578947368,8,4.142857142857143,3.411764705882353
17,40,2.7058823529411766,6,3.2,2.909090909090909
25,99,3.44,6,5.642857142857143,3.761904761904762
23,44,1.565217391304348,3,4.8,2.1818181818181817
24,63,2.4583333333333335,5,4.888888888888889,2.588235294117647
25,104,3.6,6,6.071428571428571,3.8636363636363638
23,92,4.434782608695652,8,4.666666666666667,4.0
25,40,1.76,4,4.5,1.8
18,28,1.9444444444444444,3,4.75,1.4615384615384615
26,67,3.576923076923077,6,4.357142857142857,2.652173913043478
19,28,4.052631578947368,6,4.333333333333333,1.5294117647058822
24,63,2.7083333333333335,6,4.333333333333333,2.4375
27,100,3.3333333333333335,6,5.277777777777778,4.130434782608695
24,84,3.125,6,3.8823529411764706,3.3
22,75,3.3636363636363638,7,3.5555555555555554,3.5555555555555554
20,57,3.0,6,3.642857142857143,3.1875
19,45,3.3684210526315788,6,3.4545454545454546,2.235294117647059
19,28,4.052631578947368,6,4.333333333333333,1.5294117647058822
25,98,3.48,7,4.65,4.428571428571429
23,85,3.391304347826087,7,4.6875,3.9473684210526314
25,101,3.6,7,4.7894736842105265,4.333333333333333
24,61,3.5416666666666665,6,4.153846153846154,2.7
17,23,1.3529411764705883,2,4.5,1.5
21,26,1.3333333333333333,2,4.5,1.2857142857142858
19,53,3.473684210526316,6,4.083333333333333,3.2666666666666666
26,77,3.1153846153846154,7,3.4,2.4285714285714284
26,112,4.269230769230769,8,5.3,4.608695652173913
23,61,2.217391304347826,4,4.222222222222222,2.533333333333333
22,62,3.0454545454545454,5,4.7272727272727275,2.888888888888889
24,80,2.75,5,4.666666666666667,3.111111111111111
24,98,3.875,7,5.25,4.0
22,79,3.8636363636363638,7,5.0,3.6842105263157894
24,109,4.041666666666667,8,5.555555555555555,4.761904761904762
26,39,1.5384615384615385,4,4.333333333333333,1.3
18,29,1.9444444444444444,3,4.75,1.4615384615384615
20,69,3.75,7,4.714285714285714,3.8823529411764706
25,71,3.84,6,5.0,2.9545454545454546
22,78,3.5,6,4.666666666666667,3.6842105263157894
23,75,3.0,6,4.533333333333333,3.4
22,63,3.0,5,4.142857142857143,3.2222222222222223
19,52,2.789473684210526,5,3.4615384615384617,3.0
21,53,3.238095238095238,6,3.7,2.0555555555555554
18,28,1.4444444444444444,2,5.0,1.25
23,34,1.391304347826087,2,5.5,1.2222222222222223
22,73,3.909090909090909,8,4.3125,3.6315789473684212
23,74,3.0434782608695654,5,4.0,2.736842105263158
23,46,3.9130434782608696,6,6.142857142857143,2.15
24,89,3.7916666666666665,7,4.25,4.0476190476190474
27,108,3.4074074074074074,6,5.722222222222222,4.478260869565218
28,119,3.7857142857142856,7,5.136363636363637,4.708333333333333
20,44,3.4,6,3.8181818181818183,2.3333333333333335
18,30,2.111111111111111,4,3.8,1.9
24,89,3.2083333333333335,7,4.8,4.0
28,104,3.7142857142857144,7,5.555555555555555,4.166666666666667
23,95,3.652173913043478,7,5.0,4.2105263157894735
23,76,2.782608695652174,5,4.533333333333333,3.5789473684210527
22,72,2.6363636363636362,5,4.25,3.5789473684210527
19,36,3.526315789473684,5,4.285714285714286,1.7647058823529411
27,135,3.925925925925926,7,5.7894736842105265,4.782608695652174
25,77,2.76,5,4.8,3.4285714285714284
25,92,2.76,5,5.0588235294117645,4.095238095238095
25,81,3.0,5,5.428571428571429,3.619047619047619
23,82,2.9565217391304346,6,4.25,3.5789473684210527
28,88,3.7857142857142856,7,4.3,3.3076923076923075
16,37,2.5,5,2.5384615384615383,2.75
19,30,3.9473684210526314,6,4.666666666666667,1.6470588235294117
26,97,3.3846153846153846,6,5.733333333333333,3.739130434782609
24,73,2.7083333333333335,5,4.3125,3.45
19,29,3.9473684210526314,6,4.5,1.588235294117647
23,78,2.869565217391304,5,5.357142857142857,3.75
21,50,2.619047619047619,6,3.875,2.2142857142857144
25,74,3.84,7,5.384615384615385,3.1818181818181817
21,69,2.761904761904762,5,4.4,3.6666666666666665
21,47,3.5714285714285716,6,4.4,2.4444444444444446
18,22,1.3333333333333333,2,5.0,1.6666666666666667
21,25,1.2857142857142858,2,5.0,1.6666666666666667
21,52,3.142857142857143,6,4.083333333333333,2.7222222222222223
22,56,2.1818181818181817,4,3.727272727272727,2.5625
19,62,3.473684210526316,6,4.818181818181818,3.533333333333333
21,77,3.2857142857142856,6,4.066666666666666,3.588235294117647
21,49,2.0476190476190474,4,3.3333333333333335,2.5
20,68,3.3,6,4.615384615384615,3.5294117647058822
23,51,2.3043478260869565,5,3.875,2.066666666666667
23,86,4.173913043478261,8,4.882352941176471,4.15
23,38,1.9565217391304348,4,5.5,2.0
18,27,2.0555555555555554,3,5.25,1.5
26,69,3.6153846153846154,6,4.333333333333333,2.8260869565217392
19,29,3.9473684210526314,6,4.5,1.588235294117647
27,119,3.5925925925925926,7,4.842105263157895,4.181818181818182
29,89,3.7241379310344827,6,6.461538461538462,3.36
23,61,3.608695652173913,6,3.8,2.85
22,72,2.6818181818181817,5,3.235294117647059,2.8947368421052633
19,29,3.9473684210526314,6,4.5,1.588235294117647
23,79,2.5217391304347827,4,5.0,3.75
22,53,2.590909090909091,6,3.875,2.2142857142857144
25,78,3.68,6,4.625,3.3636363636363638
23,82,2.739130434782609,5,4.588235294117647,3.9
20,30,4.05,6,4.666666666666667,1.5555555555555556
24,67,3.4583333333333335,6,4.6923076923076925,2.9047619047619047
21,31,4.142857142857143,6,4.833333333333333,1.5263157894736843
20,44,2.0,4,5.0,2.727272727272727
26,109,3.3076923076923075,6,5.6,3.8181818181818183
26,80,3.0384615384615383,5,6.25,3.409090909090909
26,115,3.9615384615384617,7,4.904761904761905,4.478260869565218
17,38,2.6470588235294117,5,2.8333333333333335,2.6153846153846154
23,72,2.782608695652174,5,4.333333333333333,3.4210526315789473
22,67,2.772727272727273,5,4.285714285714286,3.3333333333333335
29,103,4.103448275862069,7,5.866666666666666,3.52
19,29,3.9473684210526314,6,4.5,1.588235294117647
22,70,2.5454545454545454,4,4.785714285714286,3.526315789473684
23,56,2.5217391304347827,6,3.6666666666666665,2.357142857142857
26,87,2.769230769230769,5,5.125,3.727272727272727
20,30,4.05,6,4.666666666666667,1.5555555555555556
21,53,4.0,7,3.642857142857143,2.6842105263157894
25,91,3.2,7,3.6315789473684212,3.45
23,76,2.739130434782609,5,4.235294117647059,3.6
19,29,3.9473684210526314,6,4.5,1.588235294117647
23,77,2.652173913043478,5,4.866666666666666,3.65
27,87,3.111111111111111,5,6.3076923076923075,3.5652173913043477
19,28,4.052631578947368,6,4.333333333333333,1.5294117647058822
22,64,3.9545454545454546,8,4.615384615384615,3.1578947368421053
29,101,3.413793103448276,6,5.647058823529412,3.84
26,102,4.115384615384615,7,5.882352941176471,4.166666666666667
18,44,2.7222222222222223,5,2.7857142857142856,2.7857142857142856
24,59,3.2916666666666665,6,3.8461538461538463,2.5
17,19,1.2941176470588236,2,3.5,1.4
21,25,1.2380952380952381,2,4.0,1.6
19,50,3.736842105263158,7,4.181818181818182,2.875
24,43,1.5,3,3.8333333333333335,2.090909090909091
19,71,4.052631578947368,8,4.928571428571429,4.0588235294117645
21,42,1.619047619047619,4,3.5,2.3333333333333335
20,63,3.0,5,5.0,3.3333333333333335
21,79,4.142857142857143,8,4.352941176470588,3.8947368421052633
24,36,1.7916666666666667,4,5.0,1.5
18,26,1.9444444444444444,3,4.25,1.3076923076923077
22,55,4.136363636363637,7,4.416666666666667,2.65
20,29,1.9,4,3.25,1.4444444444444444
22,73,2.6818181818181817,5,3.5294117647058822,3.1578947368421053
19,30,3.9473684210526314,6,4.5,1.588235294117647
26,100,3.6923076923076925,7,5.6875,3.9565217391304346
23,66,3.652173913043478,6,4.133333333333334,3.1
22,57,2.9545454545454546,5,3.466666666666667,2.888888888888889
18,27,3.9444444444444446,6,4.166666666666667,1.5625
27,112,3.5185185185185186,7,4.863636363636363,4.6521739130434785
24,91,3.5,7,4.705882352941177,4.0
24,105,3.375,7,4.894736842105263,4.65
19,29,4.052631578947368,6,4.5,1.588235294117647
21,58,2.7142857142857144,5,4.090909090909091,3.0
26,104,3.6538461538461537,6,5.714285714285714,3.6363636363636362
26,82,3.0384615384615383,5,5.846153846153846,3.4545454545454546
29,112,3.793103448275862,7,4.954545454545454,4.1923076923076925
17,36,2.6470588235294117,5,2.5833333333333335,2.3846153846153846
29,111,4.0344827586206895,7,5.235294117647059,3.56
20,30,4.05,6,4.666666666666667,1.5555555555555556
25,114,3.8,7,5.3,5.0476190476190474
26,97,3.3076923076923075,6,5.411764705882353,4.181818181818182
24,92,3.2083333333333335,6,4.625,3.7
29,108,4.103448275862069,7,5.733333333333333,3.44
19,28,4.052631578947368,6,4.333333333333333,1.5294117647058822
25,103,3.88,6,6.428571428571429,4.090909090909091
23,66,3.6956521739130435,6,4.428571428571429,3.1
24,85,2.7916666666666665,5,4.470588235294118,3.8
21,65,2.5238095238095237,5,4.0,3.5294117647058822
19,50,2.473684210526316,5,2.933333333333333,2.933333333333333
22,84,3.3636363636363638,6,4.666666666666667,3.888888888888889
20,31,3.95,6,4.833333333333333,1.6111111111111112
27,105,3.5555555555555554,6,7.071428571428571,4.304347826086956
28,160,4.25,8,5.956521739130435,5.708333333333333
20,33,3.95,6,5.166666666666667,1.7222222222222223
25,100,3.56,7,4.75,4.523809523809524
25,108,3.68,7,5.555555555555555,4.761904761904762
25,125,3.6,7,5.380952380952381,5.380952380952381
21,77,3.380952380952381,7,4.133333333333334,3.6470588235294117
18,28,3.5555555555555554,5,5.2,1.625
29,120,3.7586206896551726,7,5.523809523809524,4.64
21,52,3.0,6,3.4545454545454546,2.375
22,69,2.6363636363636362,5,4.4,3.473684210526316
25,80,3.08,5,5.0,3.5714285714285716
19,32,3.9473684210526314,6,5.0,1.7647058823529411
24,91,2.4166666666666665,4,5.4375,4.35
21,54,2.6666666666666665,6,4.222222222222222,2.7142857142857144
28,94,3.0714285714285716,5,5.0,3.75
20,33,4.05,6,5.166666666666667,1.7222222222222223
21,71,2.7142857142857144,5,5.230769230769231,3.7777777777777777
22,66,3.8636363636363638,7,4.428571428571429,3.263157894736842
24,85,2.9583333333333335,5,4.6875,3.5714285714285716
24,53,3.0416666666666665,5,3.5,2.45
17,34,2.2941176470588234,4,3.6,1.6363636363636365
16,32,2.625,5,3.111111111111111,2.0
23,76,3.4347826086956523,7,4.533333333333333,3.4
27,114,3.5555555555555554,7,5.142857142857143,4.695652173913044
16,24,1.5625,3,2.75,1.8333333333333333
22,63,3.0454545454545454,6,3.75,2.6470588235294117
26,90,3.230769230769231,6,5.0,3.8636363636363638
24,78,3.125,6,4.294117647058823,3.65
22,72,2.909090909090909,6,3.8,3.1666666666666665
23,55,3.4347826086956523,6,3.923076923076923,2.6842105263157894
18,23,1.3333333333333333,2,5.5,1.8333333333333333
21,26,1.2857142857142858,2,5.5,1.8333333333333333
18,48,3.1666666666666665,6,4.888888888888889,2.933333333333333
24,45,1.5833333333333333,3,3.857142857142857,2.25
19,64,4.0,8,4.357142857142857,3.588235294117647
21,43,1.6666666666666667,4,3.2857142857142856,2.5555555555555554
21,67,3.0,5,5.3,3.3125
22,77,4.2272727272727275,8,4.411764705882353,3.75
24,42,1.7916666666666667,4,4.8,2.4
19,32,2.0,3,6.0,1.7142857142857142
21,72,3.6666666666666665,7,4.928571428571429,3.8333333333333335
22,64,3.5454545454545454,7,3.3846153846153846,2.4444444444444446
27,85,3.037037037037037,5,4.764705882352941,3.5217391304347827
19,29,3.9473684210526314,6,4.5,1.588235294117647
26,97,2.9615384615384617,6,5.8125,4.043478260869565
22,67,3.8181818181818183,7,4.5,3.3157894736842106
22,77,3.1363636363636362,5,4.1875,3.526315789473684
22,46,2.909090909090909,5,3.5,2.3333333333333335
16,29,2.25,4,3.0,1.5
16,29,2.625,5,3.0,1.7142857142857142
23,83,3.5217391304347827,7,5.285714285714286,3.7
27,115,3.5185185185185186,7,5.4,4.695652173913044
16,22,1.5625,3,3.0,1.5
22,61,2.9545454545454546,6,3.727272727272727,2.411764705882353
26,89,3.269230769230769,6,4.9411764705882355,3.8181818181818183
24,78,3.2083333333333335,6,4.5625,3.65
20,61,3.1,6,3.066666666666667,2.875
21,48,3.5238095238095237,6,3.909090909090909,2.263157894736842
18,28,2.3333333333333335,4,4.25,1.5454545454545454
22,61,3.5454545454545454,7,4.166666666666667,2.5
22,60,3.5454545454545454,7,3.5454545454545454,2.1666666666666665
23,73,3.6956521739130435,6,4.3125,3.45
22,78,2.909090909090909,6,4.352941176470588,3.8947368421052633
24,80,3.5,6,4.6923076923076925,3.05
19,29,3.9473684210526314,6,4.5,1.588235294117647
29,108,3.9655172413793105,7,5.777777777777778,4.16
25,87,3.0,6,4.647058823529412,3.761904761904762
19,29,3.9473684210526314,6,4.5,1.588235294117647
22,70,2.8181818181818183,5,4.714285714285714,3.473684210526316
22,55,2.590909090909091,6,4.125,2.357142857142857
26,83,2.8846153846153846,5,5.266666666666667,3.590909090909091
25,91,3.04,6,4.235294117647059,3.4285714285714284
22,67,2.5454545454545454,5,3.875,3.4444444444444446
20,30,4.05,6,4.666666666666667,1.5555555555555556
26,120,3.8076923076923075,7,5.333333333333333,5.090909090909091
30,142,4.166666666666667,8,5.625,5.1923076923076925
16,22,1.5625,3,3.0,1.2857142857142858
21,54,2.857142857142857,5,3.727272727272727,2.1578947368421053
18,27,3.9444444444444446,6,4.166666666666667,1.5625
24,62,3.75,6,5.2727272727272725,2.761904761904762
19,29,3.9473684210526314,6,4.5,1.588235294117647
21,64,2.9047619047619047,6,4.818181818181818,3.3125
28,122,3.75,7,5.578947368421052,4.416666666666667
21,57,3.5238095238095237,6,4.076923076923077,2.9444444444444446
16,20,1.4375,2,7.0,1.0
17,37,2.6470588235294117,5,2.6666666666666665,2.4615384615384617
20,45,3.35,6,3.727272727272727,2.2777777777777777
17,22,1.3529411764705883,2,5.0,1.6666666666666667
22,25,1.2727272727272727,2,4.0,1.3333333333333333
22,66,3.772727272727273,7,4.5,3.3157894736842106
23,89,4.130434782608695,8,4.647058823529412,3.95
19,58,4.052631578947368,8,3.857142857142857,3.176470588235294
20,41,1.8,4,3.8333333333333335,2.5555555555555554
23,45,1.7826086956521738,4,4.0,2.0
25,105,4.2,8,5.2631578947368425,4.545454545454546
23,38,1.826086956521739,4,4.5,1.8
18,29,1.9444444444444444,3,5.0,1.5384615384615385
22,58,4.136363636363637,7,4.5,2.7
23,64,3.0869565217391304,6,3.933333333333333,3.1052631578947367
25,68,3.08,6,4.090909090909091,2.25
18,27,3.9444444444444446,6,4.166666666666667,1.5625
27,108,3.6296296296296298,7,5.764705882352941,4.083333333333333
23,63,2.9565217391304346,5,4.833333333333333,3.0526315789473686
22,73,2.772727272727273,5,4.266666666666667,3.5555555555555554
18,49,2.4444444444444446,4,3.142857142857143,2.933333333333333
24,92,3.5416666666666665,7,4.647058823529412,3.95
16,35,2.5,5,2.5,2.5
23,78,2.782608695652174,5,4.6,3.6315789473684212
23,77,2.782608695652174,5,4.6,3.6315789473684212
28,96,4.071428571428571,7,5.571428571428571,3.25
20,30,4.05,6,4.666666666666667,1.5555555555555556
25,62,3.88,6,5.8,2.6363636363636362
20,29,1.75,4,3.0,1.5
22,68,2.6818181818181817,5,3.4,2.6842105263157894
20,30,4.05,6,4.666666666666667,1.5555555555555556
19,44,2.789473684210526,5,4.125,2.5384615384615383
26,86,3.076923076923077,6,5.4,3.6818181818181817
21,65,2.7142857142857144,5,4.066666666666666,3.388888888888889
27,114,3.7777777777777777,7,5.2631578947368425,4.3478260869565215
26,110,3.730769230769231,7,4.857142857142857,4.636363636363637
17,25,2.3529411764705883,5,3.25,1.3
19,47,2.8947368421052633,5,3.6,2.1176470588235294
22,56,3.3181818181818183,6,3.642857142857143,2.8333333333333335
19,57,3.210526315789474,6,3.642857142857143,3.4
19,29,4.052631578947368,6,4.5,1.588235294117647
28,101,3.4642857142857144,6,6.0,4.0
25,97,3.08,6,4.578947368421052,4.142857142857143
21,34,3.9523809523809526,6,5.333333333333333,1.6842105263157894
21,77,3.4285714285714284,6,5.142857142857143,4.0
24,67,3.0,6,3.5833333333333335,2.388888888888889
26,90,2.730769230769231,5,4.9411764705882355,3.8181818181818183
19,32,3.8421052631578947,6,5.0,1.7647058823529411
25,117,4.0,7,6.25,4.545454545454546
24,81,3.75,6,4.75,3.619047619047619
22,70,2.772727272727273,5,4.133333333333334,3.4444444444444446
22,64,3.5454545454545454,6,4.357142857142857,3.210526315789474
21,50,3.0,6,3.6,2.25
22,70,2.6363636363636362,5,4.1875,3.526315789473684
22,50,3.5454545454545454,6,3.5384615384615383,2.4210526315789473
20,33,2.55,4,6.25,1.5625
19,49,3.473684210526316,7,3.5384615384615383,2.7058823529411766
28,92,3.107142857142857,5,5.5,3.6666666666666665
29,86,3.689655172413793,6,5.5,2.64
26,96,3.3076923076923075,6,5.352941176470588,4.136363636363637
20,34,4.05,6,5.166666666666667,1.7222222222222223
22,57,4.090909090909091,8,4.083333333333333,2.45
28,104,3.7142857142857144,7,5.2631578947368425,4.166666666666667
24,84,2.875,6,4.2105263157894735,3.8095238095238093
25,72,3.52,6,4.285714285714286,2.608695652173913
26,70,3.3076923076923075,6,4.125,3.0
17,33,2.2941176470588234,4,3.6,1.6363636363636365
25,85,3.52,6,5.066666666666666,3.619047619047619
19,29,3.9473684210526314,6,4.5,1.588235294117647
25,103,3.76,7,5.588235294117647,4.523809523809524
28,98,3.392857142857143,6,5.529411764705882,3.9166666666666665
24,96,3.5416666666666665,7,4.588235294117647,3.9
27,85,3.888888888888889,7,5.066666666666666,3.3043478260869565
19,29,3.9473684210526314,6,4.5,1.588235294117647
22,65,3.1363636363636362,6,3.7333333333333334,2.8
30,129,3.9,7,5.636363636363637,4.769230769230769
21,67,2.5714285714285716,5,4.0,3.5555555555555554
19,29,3.9473684210526314,6,4.5,1.588235294117647
23,43,2.739130434782609,5,3.5,1.3125
27,84,3.074074074074074,5,6.153846153846154,3.4782608695652173
21,67,2.619047619047619,5,4.0,3.5555555555555554
19,29,3.9473684210526314,6,4.5,1.588235294117647
22,70,2.8181818181818183,5,4.785714285714286,3.526315789473684
28,95,3.25,6,5.6875,3.7916666666666665
19,29,3.9473684210526314,6,4.5,1.588235294117647
22,63,2.3181818181818183,4,4.363636363636363,2.823529411764706
26,82,2.9615384615384617,5,5.2,3.5454545454545454
19,29,3.9473684210526314,6,4.5,1.588235294117647
25,102,3.8,7,5.705882352941177,4.619047619047619
23,77,3.608695652173913,7,4.357142857142857,3.05
25,78,3.0,5,6.083333333333333,3.4761904761904763
24,75,2.9583333333333335,6,4.235294117647059,3.4285714285714284
17,40,2.4705882352941178,5,2.769230769230769,2.769230769230769
17,31,2.235294117647059,4,3.6,1.8
20,30,4.05,6,4.666666666666667,1.5555555555555556
21,52,3.5238095238095237,7,4.1,2.1578947368421053
29,118,3.9310344827586206,7,6.0,4.56
22,72,2.9545454545454546,6,4.25,3.5789473684210527
25,70,3.44,6,4.230769230769231,2.391304347826087
22,63,3.590909090909091,6,3.6875,3.1052631578947367
21,72,3.0476190476190474,6,3.3529411764705883,3.3529411764705883
24,60,3.5833333333333335,6,4.0,2.8
18,24,1.3888888888888888,2,6.0,1.7142857142857142
20,24,1.35,2,5.0,1.4285714285714286
16,37,3.4375,7,3.4,2.4285714285714284
22,42,1.5909090909090908,3,4.0,2.1818181818181817
19,44,2.3684210526315788,4,3.5,2.1538461538461537
20,61,3.0,5,4.545454545454546,3.3333333333333335
22,79,3.1363636363636362,6,3.875,3.4444444444444446
21,47,2.0476190476190474,4,2.888888888888889,2.1666666666666665
21,77,3.4285714285714284,6,5.153846153846154,3.7222222222222223
23,55,2.391304347826087,5,3.3,2.0625
23,89,4.173913043478261,8,5.0588235294117645,4.3
24,40,1.7916666666666667,4,4.75,1.9
19,26,2.1052631578947367,3,5.0,1.3333333333333333
21,58,4.333333333333333,8,3.7333333333333334,2.9473684210526314
22,56,2.8181818181818183,7,3.090909090909091,2.2666666666666666
25,74,3.76,7,5.0,3.1818181818181817
22,77,2.772727272727273,6,4.294117647058823,3.8421052631578947
19,28,4.052631578947368,6,4.333333333333333,1.5294117647058822
29,109,3.9655172413793105,7,5.833333333333333,4.2
27,138,4.444444444444445,8,5.809523809523809,5.083333333333333
20,30,4.05,6,4.666666666666667,1.5555555555555556
25,59,3.04,5,5.4,2.5714285714285716
19,29,3.9473684210526314,6,4.5,1.588235294117647
27,104,3.5185185185185186,6,6.0,3.75
21,57,3.4761904761904763,6,4.076923076923077,2.9444444444444446
19,33,1.9473684210526316,4,3.0,1.6666666666666667
19,28,4.052631578947368,6,4.333333333333333,1.5294117647058822
22,55,2.090909090909091,4,5.0,2.6666666666666665
27,118,3.740740740740741,6,5.411764705882353,4.0
22,65,3.0454545454545454,5,4.285714285714286,3.3333333333333335
18,31,1.8333333333333333,4,2.8,1.75
18,40,3.0555555555555554,6,3.0,2.0625
20,30,4.05,6,4.666666666666667,1.5555555555555556
22,55,2.8181818181818183,6,4.125,2.2
28,105,3.3214285714285716,6,5.611111111111111,4.208333333333333
21,70,3.0,5,4.066666666666666,3.388888888888889
19,28,4.052631578947368,6,4.333333333333333,1.5294117647058822
24,62,3.875,6,5.2727272727272725,2.761904761904762
19,29,3.9473684210526314,6,4.5,1.588235294117647
22,57,2.772727272727273,6,4.375,2.3333333333333335
31,214,4.419354838709677,8,7.62962962962963,7.62962962962963
19,28,1.4736842105263157,3,3.0,1.5
22,68,2.6818181818181817,5,3.4375,2.8947368421052633
24,93,3.4583333333333335,6,5.571428571428571,3.9
17,41,2.5294117647058822,5,2.769230769230769,2.769230769230769
20,55,2.7,5,3.2857142857142856,2.7058823529411766
20,30,4.05,6,4.666666666666667,1.5555555555555556
22,66,2.727272727272727,5,4.7272727272727275,3.25
25,80,3.08,5,5.357142857142857,3.5714285714285716
25,106,3.44,6,5.388888888888889,4.619047619047619
16,26,1.625,4,2.0,1.6666666666666667
19,49,2.6315789473684212,5,3.1538461538461537,2.5625
20,30,4.05,6,4.666666666666667,1.5555555555555556
27,96,3.5185185185185186,6,7.0,3.9565217391304346
24,76,3.2083333333333335,6,3.625,2.9
21,32,3.9523809523809526,6,5.0,1.5789473684210527
21,77,3.4761904761904763,6,5.214285714285714,4.055555555555555
21,61,4.0476190476190474,8,4.0,2.526315789473684
28,103,3.4642857142857144,6,5.105263157894737,4.041666666666667
29,97,3.689655172413793,6,4.166666666666667,3.0
20,30,4.05,6,4.666666666666667,1.5555555555555556
24,89,2.625,5,5.25,4.2
29,109,3.4827586206896552,6,5.722222222222222,4.12
19,35,3.0526315789473686,5,4.142857142857143,1.7058823529411764
26,124,3.8076923076923075,7,5.842105263157895,4.826086956521739
25,79,3.52,6,4.625,3.5238095238095237
23,79,3.130434782608696,6,4.470588235294118,3.8
19,48,2.5789473684210527,5,3.0,2.8
20,31,3.95,6,4.833333333333333,1.6111111111111112
26,115,4.038461538461538,7,6.3125,4.391304347826087
26,84,2.730769230769231,5,4.875,3.5454545454545454
24,105,3.4583333333333335,6,4.944444444444445,4.45
23,95,3.391304347826087,6,4.823529411764706,4.315789473684211
21,55,2.857142857142857,5,3.3333333333333335,2.9411764705882355
21,35,4.0476190476190474,6,5.333333333333333,1.6842105263157894
