active_cells,active_edges,average_path_length,longest_path,average_branching_factor,average_merge_factor
22,36,3.227272727272727,5,4.571428571428571,1.6842105263157894
28,73,3.6785714285714284,6,4.466666666666667,2.7916666666666665
16,31,2.125,4,3.0,1.5
17,33,2.0,3,4.0,1.6
22,36,3.272727272727273,5,4.428571428571429,1.631578947368421
29,105,4.344827586206897,8,6.266666666666667,3.76
30,136,4.133333333333334,7,6.142857142857143,4.961538461538462
27,105,3.7037037037037037,7,5.157894736842105,4.260869565217392
16,31,1.5,2,3.75,1.875
30,141,4.366666666666666,8,7.105263157894737,5.1923076923076925
25,36,1.44,2,4.333333333333333,1.1818181818181819
23,28,1.2608695652173914,2,6.0,1.0
18,48,3.5,6,4.111111111111111,2.642857142857143
23,91,3.9565217391304346,8,4.388888888888889,4.157894736842105
25,106,4.24,8,5.764705882352941,4.666666666666667
22,52,3.090909090909091,6,3.8333333333333335,2.4210526315789473
20,59,3.45,7,3.769230769230769,3.0625
27,99,3.259259259259259,5,4.8,3.272727272727273
21,75,3.3333333333333335,6,4.285714285714286,3.5294117647058822
22,91,3.3636363636363638,6,5.733333333333333,4.777777777777778
31,163,4.548387096774194,8,6.285714285714286,4.888888888888889
25,48,2.24,3,7.0,2.1
19,52,3.1052631578947367,6,3.8333333333333335,3.066666666666667
24,99,3.5833333333333335,7,5.277777777777778,4.523809523809524
29,87,3.0689655172413794,5,5.454545454545454,2.727272727272727
20,46,2.65,4,4.75,2.375
26,102,3.269230769230769,7,4.45,4.684210526315789
25,58,3.24,6,5.1,2.3181818181818183
21,74,4.095238095238095,8,4.733333333333333,3.9444444444444446
29,105,2.7586206896551726,6,4.647058823529412,4.157894736842105
25,72,3.32,6,4.25,3.238095238095238
27,62,2.5925925925925926,4,4.545454545454546,2.1739130434782608
24,40,3.2083333333333335,5,5.666666666666667,1.619047619047619
29,68,3.4827586206896552,6,4.846153846153846,2.52
15,28,1.4,2,4.333333333333333,2.1666666666666665
24,71,3.25,6,4.333333333333333,3.25
28,102,3.4642857142857144,6,6.125,4.083333333333333
24,35,1.4166666666666667,2,4.0,1.2
25,32,1.32,2,4.0,1.0
18,31,1.8333333333333333,4,3.4,2.125
21,73,3.761904761904762,7,4.5,3.5
22,68,3.5454545454545454,7,4.266666666666667,3.5555555555555554
23,65,3.1739130434782608,6,4.666666666666667,3.2941176470588234
29,65,2.310344827586207,4,6.0,2.1176470588235294
23,81,3.3043478260869565,6,5.357142857142857,3.9473684210526314
26,89,3.0,6,4.333333333333333,3.611111111111111
25,50,2.36,3,6.285714285714286,2.2
21,58,2.5238095238095237,4,3.6363636363636362,2.857142857142857
27,68,3.3333333333333335,5,4.846153846153846,2.739130434782609
15,27,1.8666666666666667,3,3.0,1.5
17,32,1.8823529411764706,3,3.75,1.6666666666666667
25,39,3.24,5,6.8,1.5454545454545454
28,129,3.5357142857142856,7,6.15,5.125
27,78,2.0,5,5.3,3.533333333333333
27,76,3.3703703703703702,6,5.538461538461538,3.130434782608696
24,56,2.1666666666666665,4,6.0,2.4
25,37,3.24,5,6.6,1.5
23,47,2.347826086956522,4,5.166666666666667,2.066666666666667
29,107,3.896551724137931,7,5.866666666666666,3.52
16,29,1.5,2,3.25,1.625
27,107,3.111111111111111,6,5.05,4.391304347826087
26,82,2.3076923076923075,5,4.285714285714286,3.0
29,108,4.0344827586206895,7,6.5,4.16
24,29,1.25,2,6.0,1.0
24,28,1.2083333333333333,2,5.0,1.0
21,69,3.857142857142857,7,4.285714285714286,3.5294117647058822
22,60,3.4545454545454546,7,4.0,3.111111111111111
20,66,3.3,6,5.2,3.25
25,119,4.32,8,6.277777777777778,5.136363636363637
29,66,2.5172413793103448,4,6.333333333333333,2.0
21,44,2.761904761904762,4,4.714285714285714,1.9411764705882353
25,84,2.8,6,3.75,3.5294117647058822
25,47,2.32,3,6.833333333333333,2.05
19,28,1.5789473684210527,3,4.333333333333333,1.625
29,112,3.9655172413793105,7,6.25,4.0
24,40,3.2083333333333335,5,7.0,1.6666666666666667
29,107,3.103448275862069,6,4.65,3.72
26,96,3.9615384615384617,8,5.25,3.8181818181818183
22,65,3.1363636363636362,7,4.083333333333333,2.7222222222222223
25,40,3.28,5,7.0,1.5909090909090908
28,85,2.5357142857142856,5,6.0,3.5294117647058822
28,96,3.4285714285714284,6,5.411764705882353,3.8333333333333335
25,58,3.44,6,3.7857142857142856,2.5238095238095237
16,26,1.375,2,2.5,1.6666666666666667
29,141,4.413793103448276,8,6.136363636363637,5.4
24,35,3.1666666666666665,5,5.333333333333333,1.5238095238095237
28,88,2.607142857142857,6,5.7272727272727275,3.7058823529411766
28,96,3.9285714285714284,7,5.5625,3.7083333333333335
29,122,4.344827586206897,8,6.5,4.68
26,58,3.3846153846153846,5,4.8,2.0869565217391304
29,101,3.2758620689655173,6,4.722222222222222,3.4
25,88,3.92,8,4.75,3.619047619047619
21,60,3.142857142857143,7,3.9166666666666665,2.764705882352941
24,40,3.3333333333333335,5,6.0,1.7142857142857142
27,74,2.5555555555555554,5,5.3,3.1176470588235294
26,102,4.076923076923077,8,4.631578947368421,4.0
24,77,3.0833333333333335,5,5.142857142857143,3.6
27,107,2.925925925925926,5,5.315789473684211,4.391304347826087
24,36,3.1666666666666665,5,5.5,1.5714285714285714
28,76,2.1785714285714284,5,6.375,3.4
25,78,3.6,6,5.285714285714286,3.5238095238095237
25,73,3.28,6,4.6,3.2857142857142856
26,98,2.923076923076923,5,4.842105263157895,4.181818181818182
22,34,3.090909090909091,5,4.285714285714286,1.5789473684210527
26,78,2.423076923076923,5,5.5,3.6666666666666665
27,67,3.0,5,6.0,2.608695652173913
23,37,3.130434782608696,5,4.571428571428571,1.6
27,82,2.4444444444444446,5,5.454545454545454,3.75
26,61,3.3461538461538463,6,4.0,2.5454545454545454
25,80,3.08,5,5.357142857142857,3.5714285714285716
27,109,3.111111111111111,6,5.421052631578948,4.478260869565218
22,64,3.1818181818181817,6,4.285714285714286,3.3333333333333335
16,25,1.3125,2,3.0,1.8
22,33,3.1818181818181817,5,4.833333333333333,1.5263157894736843
27,121,3.925925925925926,8,6.052631578947368,5.0
31,120,4.548387096774194,8,6.705882352941177,4.222222222222222
23,50,2.5217391304347827,4,4.4,2.2
24,64,2.4583333333333335,4,5.857142857142857,2.7333333333333334
30,114,4.3,7,7.266666666666667,4.1923076923076925
23,80,3.5217391304347827,7,4.0,3.3684210526315788
24,61,2.7083333333333335,5,3.357142857142857,2.611111111111111
25,99,3.12,6,4.894736842105263,4.428571428571429
24,76,3.375,6,4.5,3.6
24,60,2.6666666666666665,5,3.357142857142857,2.611111111111111
24,59,3.375,6,3.6,2.7
23,52,2.5652173913043477,5,3.25,2.2941176470588234
27,76,3.5555555555555554,6,5.9,2.5652173913043477
19,47,2.736842105263158,6,3.3076923076923075,2.8666666666666667
22,35,3.227272727272727,5,3.875,1.631578947368421
28,76,2.1785714285714284,4,5.444444444444445,3.0625
27,68,3.0,5,6.0,2.608695652173913
22,37,3.227272727272727,5,4.0,1.6842105263157894
27,89,2.8518518518518516,6,5.333333333333333,3.5555555555555554
26,92,3.5,6,5.733333333333333,3.909090909090909
24,77,3.125,5,4.733333333333333,3.55
27,114,2.925925925925926,5,5.4,4.695652173913044
16,30,1.4375,2,4.666666666666667,2.0
22,68,3.272727272727273,6,4.571428571428571,3.5555555555555554
24,74,3.125,5,4.533333333333333,3.4
24,75,3.125,5,4.6,3.45
29,118,3.9310344827586206,7,7.533333333333333,4.52
25,34,1.48,3,3.5,1.2727272727272727
24,28,1.2083333333333333,2,5.0,1.0
19,35,1.736842105263158,3,4.0,1.7777777777777777
24,93,4.083333333333333,8,4.666666666666667,4.2
22,76,3.590909090909091,7,4.533333333333333,3.7777777777777777
24,73,3.5416666666666665,6,5.153846153846154,3.35
27,78,3.185185185185185,6,3.642857142857143,2.3181818181818183
23,96,3.4347826086956523,6,5.625,4.7368421052631575
28,122,4.142857142857143,7,4.947368421052632,3.9166666666666665
25,78,3.04,6,4.933333333333334,3.5238095238095237
26,84,2.9615384615384617,5,4.529411764705882,3.5
23,54,3.391304347826087,6,3.5,2.45
21,39,2.0476190476190474,4,4.6,1.9166666666666667
26,79,3.230769230769231,5,4.6875,3.409090909090909
28,82,3.5714285714285716,6,5.461538461538462,2.9583333333333335
26,104,2.8461538461538463,5,5.157894736842105,4.454545454545454
25,87,3.72,7,4.444444444444445,3.8095238095238093
15,27,1.4666666666666666,2,3.0,1.7142857142857142
21,57,2.9047619047619047,6,3.533333333333333,3.1176470588235294
25,37,3.24,5,6.6,1.5
27,92,3.4074074074074074,7,5.0,3.1818181818181817
29,109,3.793103448275862,7,5.722222222222222,4.12
17,39,2.235294117647059,4,3.142857142857143,2.0
17,36,2.235294117647059,4,3.1666666666666665,1.7272727272727273
25,36,3.24,5,6.6,1.5
20,37,2.4,5,3.5714285714285716,2.0833333333333335
26,72,3.3461538461538463,6,4.857142857142857,3.090909090909091
23,36,3.1739130434782608,5,4.571428571428571,1.6
23,40,1.5217391304347827,3,4.4,2.2
29,88,3.8620689655172415,6,6.384615384615385,3.32
24,61,2.7916666666666665,5,3.642857142857143,2.6842105263157894
23,66,3.1739130434782608,6,4.133333333333334,3.263157894736842
24,35,3.1666666666666665,5,6.4,1.5238095238095237
27,86,3.7777777777777777,7,5.125,3.5652173913043477
16,32,1.375,2,5.333333333333333,2.6666666666666665
27,80,3.4074074074074074,6,5.428571428571429,3.3043478260869565
24,35,3.1666666666666665,5,6.4,1.5238095238095237
27,91,3.185185185185185,6,4.823529411764706,3.5652173913043477
27,89,3.814814814814815,7,4.8125,3.347826086956522
22,69,3.1818181818181817,7,4.916666666666667,3.2777777777777777
24,36,3.1666666666666665,5,6.6,1.5714285714285714
26,77,2.423076923076923,5,5.777777777777778,3.25
27,69,3.5555555555555554,6,4.0,2.782608695652174
25,55,3.68,7,5.1,2.4285714285714284
24,62,3.0833333333333335,6,4.071428571428571,2.85
24,36,3.1666666666666665,5,6.4,1.5238095238095237
26,127,3.6923076923076925,8,6.368421052631579,5.5
24,78,3.7083333333333335,7,4.6,3.45
25,57,2.76,5,3.75,2.25
23,65,3.1739130434782608,6,4.066666666666666,3.210526315789474
22,41,2.0,3,5.4,1.8
28,98,3.857142857142857,7,6.714285714285714,3.9166666666666665
24,32,1.4166666666666667,3,2.75,1.2222222222222223
24,29,1.25,2,6.0,1.0
25,91,4.0,7,5.333333333333333,3.8095238095238093
26,112,4.153846153846154,8,5.823529411764706,4.5
21,63,3.0952380952380953,5,4.5,2.6470588235294117
25,127,4.32,8,6.555555555555555,5.363636363636363
25,67,2.4,5,3.0,2.210526315789474
25,54,2.0,3,5.0,1.6666666666666667
20,37,2.7,4,5.166666666666667,1.9375
27,69,2.5555555555555554,5,5.375,2.5294117647058822
22,79,3.1818181818181817,6,5.615384615384615,4.055555555555555
27,98,3.3333333333333335,7,4.5,3.6
25,45,2.32,3,5.714285714285714,2.0
27,82,2.259259259259259,5,5.181818181818182,3.1666666666666665
24,75,3.4166666666666665,7,4.769230769230769,3.263157894736842
20,59,2.85,6,4.3,2.6875
30,144,4.3,8,6.05,4.653846153846154
15,28,2.2666666666666666,4,2.6,1.3
16,28,2.3125,4,3.0,1.0909090909090908
25,37,3.24,5,6.8,1.5454545454545454
19,37,2.0,3,6.0,1.6363636363636365
28,83,3.4285714285714284,6,5.642857142857143,3.2916666666666665
24,54,3.375,6,3.5,2.45
24,49,3.2916666666666665,6,4.4,2.2
21,49,3.0,6,3.75,2.6470588235294117
24,35,3.2916666666666665,5,6.4,1.5238095238095237
27,80,2.5185185185185186,5,5.3,3.1176470588235294
28,114,4.142857142857143,8,5.4,4.5
23,69,3.0869565217391304,5,4.5,3.3157894736842106
24,34,3.2916666666666665,5,6.2,1.4761904761904763
19,33,2.0,3,4.666666666666667,1.2727272727272727
27,80,3.3703703703703702,6,5.428571428571429,3.3043478260869565
27,78,3.5555555555555554,6,4.769230769230769,2.6956521739130435
26,98,2.8461538461538463,5,5.111111111111111,4.181818181818182
27,103,3.7777777777777777,7,5.166666666666667,4.043478260869565
16,28,1.5,2,3.0,1.5
23,60,2.782608695652174,5,4.0,2.9473684210526314
22,31,3.1818181818181817,5,5.6,1.4736842105263157
28,110,3.75,7,5.0,3.5416666666666665
28,96,2.9642857142857144,6,4.0,3.238095238095238
27,91,3.4074074074074074,6,5.117647058823529,3.782608695652174
23,53,2.6956521739130435,5,3.5,2.3333333333333335
23,34,3.260869565217391,5,6.2,1.55
26,77,4.153846153846154,7,4.785714285714286,2.9130434782608696
25,40,3.32,5,7.4,1.6818181818181819
30,85,3.566666666666667,6,4.6875,2.8846153846153846
24,62,2.4583333333333335,4,6.0,2.4705882352941178
24,35,3.3333333333333335,5,6.4,1.5238095238095237
28,103,3.7857142857142856,7,5.052631578947368,4.0
25,66,2.84,5,3.642857142857143,2.55
24,38,3.2083333333333335,5,4.857142857142857,1.619047619047619
26,122,3.8461538461538463,8,6.105263157894737,5.2727272727272725
22,71,3.727272727272727,7,4.5,3.5
26,70,2.8076923076923075,5,4.153846153846154,2.5714285714285716
24,75,3.2916666666666665,6,4.733333333333333,3.55
29,113,3.9655172413793105,7,7.266666666666667,4.36
25,34,1.4,2,4.0,1.2
23,27,1.2173913043478262,2,5.0,1.0
23,88,3.608695652173913,7,5.0,4.444444444444445
22,70,3.590909090909091,7,4.0,3.3333333333333335
22,71,3.590909090909091,7,4.066666666666666,3.388888888888889
27,81,2.2962962962962963,4,3.857142857142857,2.8421052631578947
24,60,2.75,4,6.666666666666667,2.1052631578947367
26,136,4.0,8,6.0476190476190474,5.7727272727272725
26,86,3.423076923076923,6,4.285714285714286,2.608695652173913
22,86,3.272727272727273,6,6.153846153846154,4.444444444444445
27,115,3.814814814814815,7,4.631578947368421,4.0
25,51,2.32,3,6.428571428571429,2.25
24,94,3.9166666666666665,8,5.0588235294117645,4.3
29,101,2.9655172413793105,7,4.111111111111111,3.8947368421052633
26,69,3.6923076923076925,7,5.166666666666667,2.8181818181818183
26,98,3.1153846153846154,6,4.380952380952381,4.181818181818182
24,46,3.2916666666666665,5,4.1,1.9523809523809523
31,156,4.419354838709677,8,6.0,4.888888888888889
30,130,3.966666666666667,7,6.15,4.730769230769231
15,31,2.2666666666666666,4,2.6666666666666665,1.6
16,39,2.5625,5,3.2857142857142856,1.9166666666666667
24,44,3.375,5,4.875,1.8571428571428572
21,38,2.0476190476190474,5,2.857142857142857,1.8181818181818181
26,87,3.3461538461538463,6,5.466666666666667,3.727272727272727
24,50,3.7916666666666665,6,4.5,2.142857142857143
30,137,4.1,7,5.947368421052632,4.346153846153846
27,109,4.111111111111111,8,5.777777777777778,4.521739130434782
28,69,4.071428571428571,7,5.454545454545454,2.5
23,73,3.3043478260869565,6,4.857142857142857,3.5789473684210527
32,144,3.34375,6,5.384615384615385,5.0
29,121,2.6551724137931036,5,4.590909090909091,4.391304347826087
27,77,3.4074074074074074,7,4.666666666666667,3.0434782608695654
21,73,3.3333333333333335,7,4.4,3.8823529411764706
24,42,3.2083333333333335,5,6.0,1.7142857142857142
27,70,2.0,4,6.375,3.642857142857143
28,79,3.7857142857142856,6,5.6923076923076925,3.0833333333333335
15,28,1.5333333333333334,2,3.25,1.625
21,54,2.9523809523809526,6,3.3333333333333335,2.9411764705882355
23,34,3.0869565217391304,5,6.0,1.5
27,71,2.037037037037037,4,5.777777777777778,3.7142857142857144
28,109,4.214285714285714,8,5.421052631578948,4.291666666666667
17,32,1.4705882352941178,2,3.75,1.875
25,60,2.12,4,5.125,2.7333333333333334
27,105,3.6666666666666665,7,5.2105263157894735,4.304347826086956
17,33,1.5294117647058822,2,4.0,1.7777777777777777
30,123,3.8333333333333335,6,5.95,4.576923076923077
25,71,3.0,6,4.428571428571429,2.9523809523809526
25,88,2.88,5,4.315789473684211,3.9047619047619047
28,112,4.392857142857143,8,5.944444444444445,4.458333333333333
23,37,3.1739130434782608,5,4.571428571428571,1.6
25,72,4.0,7,5.7272727272727275,2.8636363636363638
24,39,3.2083333333333335,5,5.666666666666667,1.619047619047619
27,91,3.3703703703703702,6,4.8,3.130434782608696
30,127,3.9,7,6.0,4.615384615384615
16,36,2.3125,4,3.3333333333333335,1.8181818181818181
15,31,2.2666666666666666,4,2.6666666666666665,1.6
25,38,3.28,5,7.0,1.5909090909090908
20,38,1.8,3,3.6,1.5
27,80,3.3703703703703702,6,5.428571428571429,3.3043478260869565
25,65,2.8,5,3.7857142857142856,2.65
22,42,1.9090909090909092,3,3.857142857142857,1.8
23,33,3.130434782608696,5,6.0,1.5
28,65,3.4642857142857144,6,4.285714285714286,2.5
26,65,2.423076923076923,5,4.5,2.5
24,35,3.1666666666666665,5,6.4,1.5238095238095237
28,96,3.9642857142857144,7,5.8,3.625
26,67,3.423076923076923,6,3.6470588235294117,2.8181818181818183
20,36,2.6,5,3.4444444444444446,2.066666666666667
23,47,2.5217391304347827,4,4.0,2.0
26,84,3.8461538461538463,7,5.384615384615385,3.1818181818181817
25,60,2.4,5,4.0,2.3529411764705883
21,35,1.7142857142857142,3,6.666666666666667,1.8181818181818181
24,38,3.2083333333333335,5,5.5,1.5714285714285714
19,36,1.8421052631578947,4,3.6666666666666665,2.4444444444444446
27,82,3.4814814814814814,6,6.0,3.391304347826087
21,34,1.2857142857142858,2,5.0,2.5
23,34,3.130434782608696,5,6.0,1.5
26,124,3.730769230769231,8,6.2105263157894735,5.363636363636363
28,85,2.392857142857143,5,5.181818181818182,3.5625
28,88,3.4285714285714284,6,5.25,3.5
25,78,3.36,6,4.625,3.5238095238095237
25,38,3.28,5,7.0,1.5909090909090908
28,96,3.75,7,5.0,3.75
24,59,2.7916666666666665,5,3.6923076923076925,2.526315789473684
24,36,3.1666666666666665,5,6.6,1.5714285714285714
27,88,2.5925925925925926,5,5.545454545454546,3.588235294117647
29,120,4.0344827586206895,8,5.7,4.56
24,72,3.0416666666666665,5,4.857142857142857,3.4
24,37,3.2083333333333335,5,6.8,1.619047619047619
20,43,2.95,5,4.714285714285714,2.2
26,71,2.8076923076923075,5,4.071428571428571,2.7142857142857144
29,93,3.9655172413793105,7,5.5,3.52
26,95,2.9615384615384617,5,4.45,4.045454545454546
26,97,2.9615384615384617,5,4.7894736842105265,4.136363636363637
26,61,2.8076923076923075,5,5.0,2.272727272727273
23,33,3.0869565217391304,5,6.0,1.5
25,87,3.76,7,5.1875,3.9523809523809526
26,67,2.8076923076923075,5,3.923076923076923,2.4285714285714284
26,102,2.8846153846153846,5,5.333333333333333,4.363636363636363
16,29,1.375,2,4.333333333333333,2.1666666666666665
24,50,3.3333333333333335,5,3.75,2.25
24,68,2.8333333333333335,5,4.6923076923076925,3.05
16,34,2.3125,4,3.5,1.9090909090909092
20,48,2.95,5,3.4166666666666665,2.5625
22,32,3.1818181818181817,5,5.8,1.5263157894736843
27,120,3.4444444444444446,7,6.0,4.956521739130435
28,93,3.892857142857143,7,5.117647058823529,3.625
17,39,2.3529411764705883,4,3.8333333333333335,1.9166666666666667
17,36,2.2941176470588234,4,3.8,1.5833333333333333
22,42,2.5,4,4.333333333333333,2.0526315789473686
24,100,3.75,8,5.411764705882353,4.6
27,85,2.7037037037037037,6,5.0,3.5294117647058822
26,82,3.9615384615384617,7,5.133333333333334,3.5
22,78,3.1818181818181817,7,4.785714285714286,3.7222222222222223
24,35,3.3333333333333335,5,6.4,1.5238095238095237
28,97,3.107142857142857,7,5.071428571428571,3.736842105263158
27,71,3.5555555555555554,6,4.0625,2.8260869565217392
24,75,3.125,5,4.928571428571429,3.45
28,114,3.107142857142857,6,5.142857142857143,4.5
22,32,3.1818181818181817,5,4.833333333333333,1.5263157894736843
28,85,2.5,5,5.7,3.3529411764705883
29,102,4.0344827586206895,7,5.588235294117647,3.8
29,92,3.0,5,6.4,2.6666666666666665
15,27,2.2666666666666666,4,2.4,1.2
30,139,4.0,7,6.333333333333333,5.115384615384615
20,39,2.05,4,3.7142857142857144,1.8571428571428572
24,37,3.25,5,5.666666666666667,1.619047619047619
28,64,3.607142857142857,6,4.461538461538462,2.4166666666666665
32,131,3.875,6,5.823529411764706,3.5357142857142856
26,67,3.423076923076923,6,3.588235294117647,2.772727272727273
26,63,2.269230769230769,5,4.555555555555555,2.2777777777777777
23,37,3.1739130434782608,5,4.25,1.7
28,141,4.107142857142857,8,6.428571428571429,5.625
30,130,4.2,8,5.05,3.8846153846153846
28,109,3.6785714285714284,7,5.722222222222222,4.291666666666667
15,29,2.066666666666667,4,2.8,1.5555555555555556
25,55,3.44,6,5.0,2.380952380952381
21,52,3.0,6,4.0,2.823529411764706
23,37,3.3043478260869565,5,4.857142857142857,1.7
28,127,4.142857142857143,8,5.526315789473684,4.375
30,119,3.966666666666667,7,5.894736842105263,4.3076923076923075
23,60,2.6956521739130435,5,3.5,2.7222222222222223
27,106,3.111111111111111,6,5.0,4.3478260869565215
24,76,3.5,7,4.8,3.6
16,30,1.5,2,3.5,1.75
22,63,3.0454545454545454,5,4.3076923076923075,3.111111111111111
29,120,3.9310344827586206,7,8.142857142857142,4.56
25,34,1.44,3,3.0,1.2
24,28,1.1666666666666667,2,4.0,1.0
25,85,4.16,8,4.375,3.3333333333333335
23,79,2.8260869565217392,5,5.166666666666667,4.133333333333334
29,68,2.4827586206896552,5,4.875,2.0526315789473686
27,65,1.7407407407407407,3,3.8,2.7142857142857144
24,94,3.6666666666666665,7,5.0,4.2105263157894735
28,145,4.285714285714286,8,5.9,4.916666666666667
25,52,2.68,4,6.428571428571429,2.25
19,44,2.3157894736842106,5,3.4444444444444446,2.8181818181818183
28,75,3.357142857142857,6,5.916666666666667,2.9583333333333335
20,39,2.7,4,4.5,1.6875
25,75,3.04,6,5.0,3.3333333333333335
24,65,2.9166666666666665,5,4.75,2.85
28,101,2.7142857142857144,5,5.666666666666667,3.6956521739130435
24,40,3.25,5,5.666666666666667,1.619047619047619
21,44,2.8095238095238093,5,5.666666666666667,2.2666666666666666
